date,symbol,open
2020-11-03,AVGO,329.7111223502453
2020-11-03,AAPL,108.00768627303448
2020-11-03,JPM-PC,24.17956386146146
2020-11-03,BRK-B,206.92999267578125
2020-11-03,PSA,209.4637783005856
2020-11-03,CCI,147.36204409129726
2020-11-03,AMT,222.1659130848121
2020-11-03,PLD,96.8449269202757
2020-11-03,EQIX,711.9633846926912
2020-11-03,JPM,95.95398093989884
2020-11-03,V,183.65830937386792
2020-11-03,MA,290.37838522793453
2021-01-05,BRK-B,228.2100067138672
2021-01-05,SHEL,34.49266445490554
2021-01-05,CVX,77.72082153792043
2021-01-05,PSA,198.0565516142853
2021-01-05,XOM,37.622763002296345
2021-01-05,JPM-PC,24.9371012801296
2021-01-05,V,212.95822302929983
2021-01-05,JPM,117.25550227586044
2021-01-05,MA,343.9767672672986
2021-01-05,TTE,36.979160272817886
2021-01-05,CCI,143.45809668196932
2021-01-05,MSFT,212.92058931439297
2021-01-05,AAPL,127.1669516942027
2021-01-05,NVDA,130.73872159097647
2021-01-05,TSM,107.7472171174942
2021-01-05,AVGO,397.0720979862645
2021-01-05,AMT,208.78352967355556
2021-01-05,PLD,91.2336279815883
2021-01-05,JNJ,147.446716743905
2021-01-05,UNH,338.3023579832641
2021-01-05,NVO,67.87187322365295
2021-01-05,LLY,160.0121046905059
2021-01-05,MRK,71.46759773755056
2021-01-05,COP,36.67023259682949
2021-01-05,EQIX,671.569163132378
2021-03-02,MRK,64.53080375125172
2021-03-02,XOM,51.8050789704163
2021-03-02,PLD,94.45028733019956
2021-03-02,PSA,208.82945471328765
2021-03-02,CCI,142.17335472682677
2021-03-02,EQIX,624.8413220930895
2021-03-02,AMT,203.48139748656524
2021-03-02,MA,357.4468068749251
2021-03-02,JNJ,151.71804671003727
2021-03-02,UNH,325.0202207216754
2021-03-02,NVO,69.80778511958029
2021-03-02,CVX,93.93979636460172
2021-03-02,LLY,203.1872800582278
2021-03-02,TTE,40.358928618026106
2021-03-02,SHEL,38.48138829859693
2021-03-02,BRK-B,249.1199951171875
2021-03-02,JPM-PC,24.35006347002787
2021-03-02,V,213.92976003617403
2021-03-02,JPM,140.79290909137097
2021-03-02,AAPL,126.88269019831203
2021-03-02,MSFT,232.81108572209905
2021-03-02,NVDA,138.72538311298078
2021-03-02,TSM,123.10271025384732
2021-03-02,AVGO,458.0925984245344
2021-03-02,COP,48.29121364398856
2021-05-04,AMT,241.1667602413601
2021-05-04,MSFT,246.52377104377027
2021-05-04,NVDA,146.13374749173775
2021-05-04,TSM,110.6451100779566
2021-05-04,AVGO,421.04848790263793
2021-05-04,MA,372.76927059972223
2021-05-04,JPM,144.25492189196555
2021-05-04,V,228.3652738497054
2021-05-04,JPM-PC,25.10379985879579
2021-05-04,AAPL,129.62962353549733
2021-05-04,EQIX,687.9013776631924
2021-05-04,PLD,110.752045136449
2021-05-04,PSA,254.5392501024615
2021-05-04,MRK,67.99341166233867
2021-05-04,LLY,182.4104113772055
2021-05-04,NVO,72.0773522152448
2021-05-04,CCI,173.59339410437823
2021-05-04,UNH,394.79823261432347
2021-05-04,JNJ,156.51324119396253
2021-05-04,XOM,53.954092737168125
2021-05-04,CVX,97.6922309410979
2021-05-04,BRK-B,278.5400085449219
2021-05-04,TTE,39.95684322750465
2021-05-04,COP,47.57387740565994
2021-05-04,SHEL,36.50822414296083
2021-07-02,LLY,226.6342898050853
2021-07-02,NVO,81.5645396878669
2021-07-02,UNH,395.8630072895767
2021-07-02,JNJ,158.62670437575147
2021-07-02,PLD,115.53949036138955
2021-07-02,AMT,259.90028988045606
2021-07-02,EQIX,776.7676758294102
2021-07-02,TSM,114.6913816652778
2021-07-02,NVDA,204.11587466242884
2021-07-02,MSFT,268.6054671988624
2021-07-02,CCI,183.44440397499008
2021-07-02,PSA,276.0817244398541
2021-07-02,AVGO,452.3828900074467
2021-07-02,AAPL,136.49124412959276
2021-07-02,MRK,73.72110828799914
2021-07-02,XOM,58.4605726383135
2021-07-02,BRK-B,281.4100036621094
2021-07-02,JPM-PC,26.07211796946774
2021-07-02,V,232.8739641407699
2021-07-02,COP,57.88877782827351
2021-07-02,TTE,40.833093070832696
2021-07-02,SHEL,38.840436393238
2021-07-02,CVX,98.64539926388368
2021-07-02,MA,368.4392258309904
2021-07-02,JPM,148.0093835669146
2021-09-02,PSA,302.39092234969536
2021-09-02,CCI,185.85630098575615
2021-09-02,EQIX,843.1678822012125
2021-09-02,JPM-PC,25.488963448223128
2021-09-02,PLD,132.17811035431205
2021-09-02,V,227.85180906757665
2021-09-02,XOM,51.132558226793805
2021-09-02,CVX,91.406049139872
2021-09-02,SHEL,38.16483537484782
2021-09-02,TTE,39.51359118682463
2021-09-02,AMT,285.5742332469673
2021-09-02,COP,51.60731181795639
2021-09-02,AVGO,470.4299902160672
2021-09-02,NVDA,224.9038843421848
2021-09-02,JPM,151.87215062487047
2021-09-02,MA,346.92042886293154
2021-09-02,BRK-B,285.3500061035156
2021-09-02,JNJ,167.56604554487055
2021-09-02,UNH,409.61248851023066
2021-09-02,TSM,116.80653403801578
2021-09-02,LLY,252.3011705149433
2021-09-02,MRK,72.24744734683088
2021-09-02,NVO,99.0930566507214
2021-09-02,MSFT,298.1012369906277
2021-09-02,AAPL,152.52629229300254
2021-11-02,SHEL,43.28020193349948
2021-11-02,COP,70.03110469972937
2021-11-02,AVGO,504.13830958821706
2021-11-02,NVDA,257.90337049101976
2021-11-02,MA,332.1170323509072
2021-11-02,JPM,162.1252537882912
2021-11-02,V,210.7750599675379
2021-11-02,JPM-PC,25.77881225060016
2021-11-02,BRK-B,286.6099853515625
2021-11-02,MSFT,325.82993534915016
2021-11-02,AAPL,147.3618062339692
2021-11-02,CVX,107.99611244630856
2021-11-02,TSM,110.15834132323256
2021-11-02,PLD,139.9498549196291
2021-11-02,JNJ,157.33947246449608
2021-11-02,UNH,447.43257523582366
2021-11-02,NVO,107.66437810261208
2021-11-02,LLY,246.2634263676859
2021-11-02,MRK,84.09412258426141
2021-11-02,XOM,61.24792615141271
2021-11-02,PSA,307.6525174986233
2021-11-02,CCI,172.0082297292458
2021-11-02,TTE,45.62882043015081
2021-11-02,EQIX,811.1858512843927
2021-11-02,AMT,272.1903418807846
2022-01-04,SHEL,44.31483297873532
2022-01-04,JNJ,165.49042793361187
2022-01-04,CVX,114.7648587988787
2022-01-04,XOM,61.21200633809795
2022-01-04,AMT,277.77873942661284
2022-01-04,UNH,495.07382775969313
2022-01-04,EQIX,813.8212448756176
2022-01-04,JPM,156.88340372101618
2022-01-04,V,219.90258519381703
2022-01-04,JPM-PC,25.24892040597033
2022-01-04,BRK-B,301.6499938964844
2022-01-04,CCI,197.2276731022256
2022-01-04,PSA,338.62530517578125
2022-01-04,MA,368.645588902914
2022-01-04,NVO,101.5168722749037
2022-01-04,MRK,73.50950589435708
2022-01-04,TTE,46.99875303321632
2022-01-04,PLD,158.9068410552963
2022-01-04,COP,70.24427173086555
2022-01-04,AAPL,181.2993611666295
2022-01-04,MSFT,330.89293129837574
2022-01-04,NVDA,302.43579128334926
2022-01-04,TSM,127.44129933060304
2022-01-04,AVGO,637.6358338664678
2022-01-04,LLY,264.5172153639039
2022-03-02,PSA,333.8941904389099
2022-03-02,CCI,160.24630604553442
2022-03-02,EQIX,689.2808661723718
2022-03-02,AMT,220.82821861902468
2022-03-02,PLD,141.57102098120274
2022-03-02,TTE,48.07569540221132
2022-03-02,MSFT,292.4905577368345
2022-03-02,TSM,105.55999854022204
2022-03-02,NVDA,237.3381945402504
2022-03-02,AAPL,163.4001663183953
2022-03-02,XOM,77.78546608907149
2022-03-02,CVX,145.21601960962715
2022-03-02,COP,93.14223719609312
2022-03-02,SHEL,52.55092885768057
2022-03-02,AVGO,552.6407858894406
2022-03-02,JPM-PC,25.080447919041035
2022-03-02,V,205.278692789986
2022-03-02,JPM,131.8703961485348
2022-03-02,MA,340.3225936629711
2022-03-02,BRK-B,319.4800109863281
2022-03-02,MRK,73.4228990668824
2022-03-02,LLY,246.74159452232857
2022-03-02,NVO,100.35382888696772
2022-03-02,UNH,470.4677044814356
2022-03-02,JNJ,160.07795237864428
2022-05-03,AAPL,157.1977511648224
2022-05-03,MSFT,281.2012943174582
2022-05-03,AVGO,557.8207784317639
2022-05-03,TSM,90.7849628892102
2022-05-03,MRK,84.44336004549612
2022-05-03,XOM,83.2478301800916
2022-05-03,CVX,154.2751147777687
2022-05-03,SHEL,52.734166944756566
2022-05-03,TTE,47.08555477836026
2022-05-03,COP,91.8156075276972
2022-05-03,NVDA,193.8188720593145
2022-05-03,NVO,111.71707460300873
2022-05-03,LLY,285.00492954931553
2022-05-03,AMT,230.4101370618264
2022-05-03,CCI,174.7895750451476
2022-05-03,EQIX,694.3384803984552
2022-05-03,UNH,494.4962770564519
2022-05-03,JPM-PC,23.633838653564453
2022-05-03,V,211.93612015704116
2022-05-03,JPM,117.59780425813094
2022-05-03,PSA,336.80395474377656
2022-05-03,MA,359.3073406741535
2022-05-03,BRK-B,319.4200134277344
2022-05-03,JNJ,174.08879562186348
2022-05-03,PLD,149.96486257131795
2022-07-05,CVX,140.02591203784735
2022-07-05,SHEL,48.63697565767816
2022-07-05,TTE,48.621728664504495
2022-07-05,COP,85.896802642438
2022-07-05,XOM,84.1785480644053
2022-07-05,CCI,166.07133375721526
2022-07-05,MRK,90.46820951948658
2022-07-05,LLY,319.4631938088018
2022-07-05,NVO,106.92159191126888
2022-07-05,UNH,502.70647252441165
2022-07-05,JNJ,175.23686858085532
2022-07-05,PLD,116.9815173971293
2022-07-05,PSA,295.8353832084176
2022-07-05,EQIX,655.7972192863893
2022-07-05,JPM-PC,24.69592556068177
2022-07-05,AAPL,137.14165987257712
2022-07-05,MSFT,254.26221020501728
2022-07-05,NVDA,141.6475916677059
2022-07-05,TSM,73.33119869468055
2022-07-05,AVGO,460.8847091616425
2022-07-05,BRK-B,274.20001220703125
2022-07-05,V,195.06413540988103
2022-07-05,JPM,108.1340731675566
2022-07-05,AMT,249.91890057422685
2022-07-05,MA,311.1035283362867
2022-09-02,CVX,155.64936154132508
2022-09-02,XOM,94.85069188366931
2022-09-02,AVGO,505.8014467389197
2022-09-02,TSM,80.21675204995896
2022-09-02,SHEL,52.83056461503361
2022-09-02,NVDA,140.898124690704
2022-09-02,MSFT,260.3125668018638
2022-09-02,AAPL,159.24230009428894
2022-09-02,JNJ,163.61950562440845
2022-09-02,TTE,48.77304888427899
2022-09-02,JPM,113.11272340277596
2022-09-02,UNH,524.4728408959866
2022-09-02,MA,327.8322109105453
2022-09-02,CCI,167.75712812098672
2022-09-02,V,201.5936855793806
2022-09-02,JPM-PC,24.593580479562107
2022-09-02,BRK-B,284.8399963378906
2022-09-02,PLD,123.0667611913918
2022-09-02,AMT,253.88059324618368
2022-09-02,EQIX,646.3834602641889
2022-09-02,PSA,332.01232189783155
2022-09-02,NVO,102.9153761077682
2022-09-02,LLY,308.2500442151044
2022-09-02,MRK,85.37912927320708
2022-09-02,COP,105.8766357375178
2022-11-02,JNJ,170.55452240291606
2022-11-02,JPM,125.72729882971736
2022-11-02,AVGO,463.0557242398236
2022-11-02,JPM-PC,24.00468994008141
2022-11-02,UNH,540.8107207716673
2022-11-02,BRK-B,293.0400085449219
2022-11-02,PLD,106.20698294721524
2022-11-02,AMT,203.69667267230423
2022-11-02,EQIX,546.7060136448187
2022-11-02,CCI,128.61913120695502
2022-11-02,V,204.8997980281827
2022-11-02,NVO,110.69306261050258
2022-11-02,CVX,177.9678770145636
2022-11-02,MRK,98.3106198877432
2022-11-02,LLY,352.03586496605215
2022-11-02,COP,124.48265844874976
2022-11-02,TTE,53.79413603860558
2022-11-02,SHEL,54.94182362149425
2022-11-02,AAPL,148.4766164959247
2022-11-02,XOM,109.84368838221911
2022-11-02,PSA,302.0691606066961
2022-11-02,MA,330.36470508034546
2022-11-02,NVDA,138.44105535319264
2022-11-02,TSM,61.82589629154321
2022-11-02,MSFT,228.2434823155816
2023-01-04,JPM,133.94168056985947
2023-01-04,PSA,273.4970414319816
2023-01-04,AVGO,558.9668597106689
2023-01-04,TSM,74.60164480240672
2023-01-04,NVDA,145.64526748237273
2023-01-04,MSFT,231.69966613142955
2023-01-04,V,209.2102362523445
2023-01-04,JPM-PC,24.78316695050108
2023-01-04,AAPL,126.6965568291842
2023-01-04,BRK-B,312.0
2023-01-04,MA,350.27112770158203
2023-01-04,SHEL,55.29622252899074
2023-01-04,TTE,60.75080191033504
2023-01-04,CVX,169.45200181180925
2023-01-04,XOM,103.99973887798792
2023-01-04,PLD,113.79899566610736
2023-01-04,AMT,215.80460280340088
2023-01-04,EQIX,665.4873217189472
2023-01-04,CCI,137.6304941938252
2023-01-04,MRK,111.5445008027442
2023-01-04,LLY,363.464088809592
2023-01-04,UNH,516.7993027994961
2023-01-04,JNJ,177.61253840290152
2023-01-04,COP,110.04547452512458
2023-01-04,NVO,137.5578067512279
2023-03-02,PLD,119.40804168319468
2023-03-02,AMT,191.8924918780933
2023-03-02,EQIX,662.5118061759831
2023-03-02,JPM,141.13239937222792
2023-03-02,TSM,87.18613069757892
2023-03-02,V,217.88999938964844
2023-03-02,JPM-PC,25.239999771118164
2023-03-02,BRK-B,303.6600036621094
2023-03-02,CCI,126.7030475609865
2023-03-02,JNJ,151.75
2023-03-02,UNH,473.52342472946617
2023-03-02,NVO,140.97046524252193
2023-03-02,LLY,311.7900085449219
2023-03-02,AVGO,585.1781725014923
2023-03-02,MRK,105.89378275742476
2023-03-02,TTE,61.31339908303652
2023-03-02,SHEL,61.52000045776367
2023-03-02,CVX,161.97999572753906
2023-03-02,XOM,110.62000274658205
2023-03-02,MA,353.0760977978706
2023-03-02,AAPL,144.3800048828125
2023-03-02,MSFT,246.5500030517578
2023-03-02,NVDA,224.8418112047924
2023-03-02,COP,105.4171241277377
2023-03-02,PSA,291.142358053326
